,date,away,home,winner,home_runs,away_runs,total,home_wins,home_losses,home_win_perc,away_wins,away_losses,away_win_perc,home_cli,away_cli,game
10838,2019-06-21,COL,LAD,LAD,4.0,2.0,6.0,51.0,25.0,0.6710526315789473,40.0,34.0,0.5405405405405406,0.77,1.22,1
10845,2019-06-21,LAA,STL,STL,5.0,1.0,6.0,38.0,36.0,0.5135135135135135,38.0,38.0,0.5,1.15,0.69,1
10842,2019-06-21,CHW,TEX,CHW,4.0,5.0,9.0,40.0,35.0,0.5333333333333333,35.0,37.0,0.4861111111111111,1.05,0.56,1
10863,2019-06-22,CHW,TEX,TEX,6.0,5.0,11.0,40.0,36.0,0.5263157894736842,36.0,37.0,0.4931506849315068,0.96,0.6,1
10864,2019-06-22,TOR,BOS,TOR,7.0,8.0,15.0,42.0,35.0,0.5454545454545454,27.0,49.0,0.35526315789473684,1.12,0.01,1
10865,2019-06-22,COL,LAD,LAD,5.0,4.0,9.0,52.0,25.0,0.6753246753246753,40.0,35.0,0.5333333333333333,0.65,1.13,1
10866,2019-06-22,DET,CLE,CLE,2.0,0.0,2.0,40.0,35.0,0.5333333333333333,26.0,46.0,0.3611111111111111,0.99,0.01,1
10862,2019-06-22,LAA,STL,STL,4.0,2.0,6.0,39.0,36.0,0.52,38.0,39.0,0.4935064935064935,1.24,0.62,1
10852,2019-06-22,BAL,SEA,BAL,4.0,8.0,12.0,34.0,46.0,0.425,21.0,55.0,0.27631578947368424,0.09,0.0,1
10860,2019-06-22,NYM,CHC,NYM,2.0,10.0,12.0,41.0,34.0,0.5466666666666666,36.0,40.0,0.4736842105263158,1.47,0.72,1
10859,2019-06-22,ATL,WSH,ATL,9.0,13.0,22.0,37.0,38.0,0.4933333333333334,44.0,32.0,0.5789473684210527,1.17,1.64,1
10858,2019-06-22,SF,ARI,SF,4.0,7.0,11.0,38.0,39.0,0.4935064935064935,32.0,42.0,0.4324324324324325,0.65,0.19,1
10857,2019-06-22,TB,OAK,OAK,4.0,2.0,6.0,41.0,37.0,0.5256410256410257,44.0,32.0,0.5789473684210527,1.04,1.39,1
10861,2019-06-22,HOU,NYY,NYY,7.0,5.0,12.0,48.0,27.0,0.64,48.0,29.0,0.6233766233766234,1.15,1.11,1
10855,2019-06-22,CIN,MIL,MIL,6.0,5.0,11.0,40.0,36.0,0.5263157894736842,36.0,38.0,0.4864864864864865,1.51,1.01,1
10854,2019-06-22,MIA,PHI,MIA,3.0,5.0,8.0,39.0,36.0,0.52,28.0,46.0,0.3783783783783784,1.22,0.06,1
10853,2019-06-22,SD,PIT,PIT,6.0,3.0,9.0,34.0,40.0,0.4594594594594595,38.0,38.0,0.5,0.58,0.69,1
10856,2019-06-22,MIN,KC,MIN,3.0,5.0,8.0,26.0,50.0,0.34210526315789475,49.0,26.0,0.6533333333333333,0.0,0.67,1
10881,2019-06-23,NYM,CHC,CHC,5.0,3.0,8.0,41.0,35.0,0.5394736842105263,37.0,40.0,0.4805194805194805,1.48,0.83,1
10880,2019-06-23,CIN,MIL,MIL,7.0,5.0,12.0,41.0,36.0,0.5324675324675324,36.0,39.0,0.48,1.53,0.94,1
10879,2019-06-23,SF,ARI,ARI,3.0,2.0,5.0,38.0,40.0,0.4871794871794872,33.0,42.0,0.44,0.6,0.25,1
10877,2019-06-23,DET,CLE,CLE,8.0,3.0,11.0,41.0,35.0,0.5394736842105263,26.0,47.0,0.3561643835616438,1.0,0.01,1
10876,2019-06-23,SD,PIT,PIT,11.0,10.0,21.0,35.0,40.0,0.4666666666666667,38.0,39.0,0.4935064935064935,0.65,0.65,1
10874,2019-06-23,MIA,PHI,MIA,4.0,6.0,10.0,39.0,37.0,0.5131578947368421,29.0,46.0,0.38666666666666666,1.1,0.08,1
10878,2019-06-23,TB,OAK,TB,2.0,8.0,10.0,42.0,37.0,0.5316455696202531,44.0,33.0,0.5714285714285714,1.16,1.38,1
10875,2019-06-23,MIN,KC,KC,6.0,1.0,7.0,26.0,51.0,0.3376623376623377,50.0,26.0,0.6578947368421053,0.0,0.61,1
10872,2019-06-23,HOU,NYY,HOU,4.0,9.0,13.0,49.0,27.0,0.6447368421052632,48.0,30.0,0.6153846153846154,1.03,1.19,1
10871,2019-06-23,TOR,BOS,TOR,1.0,6.0,7.0,42.0,36.0,0.5384615384615384,28.0,49.0,0.3636363636363637,1.05,0.01,1
10870,2019-06-23,ATL,WSH,ATL,3.0,4.0,7.0,37.0,39.0,0.4868421052631579,45.0,32.0,0.5844155844155844,1.02,1.5,1
10869,2019-06-23,BAL,SEA,SEA,13.0,3.0,16.0,34.0,47.0,0.41975308641975306,22.0,55.0,0.2857142857142857,0.07,0.0,1
10868,2019-06-23,CHW,TEX,TEX,7.0,4.0,11.0,41.0,36.0,0.5324675324675324,36.0,38.0,0.4864864864864865,1.09,0.53,1
10867,2019-06-23,COL,LAD,LAD,6.0,3.0,9.0,53.0,25.0,0.6794871794871795,40.0,36.0,0.5263157894736842,0.52,1.05,1
10873,2019-06-23,LAA,STL,LAA,4.0,6.0,10.0,40.0,36.0,0.5263157894736842,38.0,40.0,0.4871794871794872,1.36,0.57,1
10888,2019-06-24,COL,SF,COL,0.0,2.0,2.0,33.0,43.0,0.4342105263157895,40.0,37.0,0.5194805194805194,0.23,0.89,1
10887,2019-06-24,LAD,ARI,ARI,8.0,5.0,13.0,39.0,40.0,0.4936708860759494,54.0,25.0,0.6835443037974683,0.69,0.36,1
10886,2019-06-24,KC,CLE,CLE,3.0,2.0,5.0,42.0,35.0,0.5454545454545454,27.0,51.0,0.3461538461538461,1.07,0.0,1
10884,2019-06-24,TOR,NYY,NYY,10.0,8.0,18.0,49.0,28.0,0.6363636363636364,29.0,49.0,0.3717948717948718,1.07,0.01,1
10883,2019-06-24,NYM,PHI,PHI,13.0,7.0,20.0,39.0,38.0,0.5064935064935064,37.0,41.0,0.4743589743589744,1.13,0.8,1
10882,2019-06-24,ATL,CHC,CHC,8.0,3.0,11.0,42.0,35.0,0.5454545454545454,46.0,32.0,0.5897435897435898,1.47,1.23,1
10885,2019-06-24,CHW,BOS,BOS,6.0,5.0,11.0,42.0,37.0,0.5316455696202531,36.0,39.0,0.48,1.03,0.45,1
10889,2019-06-25,SD,BAL,SD,3.0,8.0,11.0,22.0,56.0,0.28205128205128205,38.0,40.0,0.4871794871794872,0.0,0.53,1
10890,2019-06-25,TB,MIN,MIN,9.0,4.0,13.0,50.0,27.0,0.6493506493506493,45.0,33.0,0.5769230769230769,0.76,1.33,1
10891,2019-06-25,COL,SF,SF,4.0,2.0,6.0,33.0,44.0,0.42857142857142855,41.0,37.0,0.5256410256410257,0.17,0.96,1
10892,2019-06-25,CIN,LAA,LAA,5.0,1.0,6.0,39.0,40.0,0.4936708860759494,36.0,40.0,0.4736842105263158,0.61,0.68,1
10893,2019-06-25,KC,CLE,KC,6.0,8.0,14.0,43.0,35.0,0.5512820512820513,27.0,52.0,0.34177215189873417,1.11,0.0,1
10895,2019-06-25,TEX,DET,TEX,3.0,5.0,8.0,26.0,48.0,0.35135135135135137,42.0,36.0,0.5384615384615384,0.01,1.08,1
10896,2019-06-25,SEA,MIL,SEA,3.0,8.0,11.0,42.0,36.0,0.5384615384615384,35.0,47.0,0.4268292682926829,1.4,0.08,1
10897,2019-06-25,TOR,NYY,NYY,4.0,3.0,7.0,50.0,28.0,0.6410256410256411,29.0,50.0,0.3670886075949367,1.03,0.01,1
10898,2019-06-25,PIT,HOU,HOU,5.0,1.0,6.0,49.0,30.0,0.620253164556962,36.0,40.0,0.4736842105263158,1.09,0.7,1
10899,2019-06-25,CHW,BOS,BOS,6.0,3.0,9.0,43.0,37.0,0.5375,36.0,40.0,0.4736842105263158,1.08,0.38,1
10900,2019-06-25,OAK,STL,OAK,3.0,7.0,10.0,40.0,37.0,0.5194805194805194,42.0,38.0,0.525,1.2,0.94,1
10901,2019-06-25,WSH,MIA,WSH,1.0,6.0,7.0,30.0,46.0,0.3947368421052632,37.0,40.0,0.4805194805194805,0.1,0.74,1
10902,2019-06-25,ATL,CHC,ATL,2.0,3.0,5.0,43.0,35.0,0.5512820512820513,46.0,33.0,0.5822784810126582,1.54,1.29,1
10903,2019-06-25,LAD,ARI,LAD,2.0,3.0,5.0,40.0,40.0,0.5,54.0,26.0,0.675,0.8,0.45,1
10894,2019-06-25,NYM,PHI,PHI,7.0,5.0,12.0,40.0,38.0,0.5128205128205128,37.0,42.0,0.4683544303797468,1.22,0.73,1
10917,2019-06-26,OAK,STL,OAK,0.0,2.0,2.0,40.0,38.0,0.5128205128205128,43.0,38.0,0.5308641975308642,1.19,0.97,1
10916,2019-06-26,COL,SF,COL,3.0,6.0,9.0,34.0,44.0,0.4358974358974359,41.0,38.0,0.5189873417721519,0.22,0.92,1
10915,2019-06-26,SEA,MIL,SEA,2.0,4.0,6.0,42.0,37.0,0.5316455696202531,36.0,47.0,0.43373493975903615,1.39,0.09,1
10914,2019-06-26,CIN,LAA,LAA,5.0,1.0,6.0,40.0,40.0,0.5,36.0,41.0,0.4675324675324675,0.62,0.68,1
10913,2019-06-26,TEX,DET,TEX,1.0,4.0,5.0,26.0,49.0,0.3466666666666667,43.0,36.0,0.5443037974683544,0.0,1.1,1
10912,2019-06-26,SD,BAL,SD,5.0,10.0,15.0,22.0,57.0,0.27848101265822783,39.0,40.0,0.4936708860759494,0.0,0.6,1
10911,2019-06-26,KC,CLE,CLE,5.0,3.0,8.0,43.0,36.0,0.5443037974683544,28.0,52.0,0.35,1.04,0.0,1
10909,2019-06-26,WSH,MIA,WSH,5.0,7.0,12.0,30.0,47.0,0.3896103896103896,38.0,40.0,0.4871794871794872,0.07,0.81,1
10910,2019-06-26,PIT,HOU,PIT,2.0,14.0,16.0,50.0,30.0,0.625,36.0,41.0,0.4675324675324675,1.05,0.68,1
10904,2019-06-26,TOR,NYY,NYY,8.0,7.0,15.0,51.0,28.0,0.6455696202531646,29.0,51.0,0.3625,0.96,0.01,1
10905,2019-06-26,NYM,PHI,PHI,5.0,4.0,9.0,41.0,38.0,0.5189873417721519,37.0,43.0,0.4625,1.26,0.63,1
10918,2019-06-26,LAD,ARI,ARI,8.0,2.0,10.0,40.0,41.0,0.4938271604938271,55.0,26.0,0.6790123456790124,0.69,0.37,1
10907,2019-06-26,TB,MIN,MIN,6.0,4.0,10.0,51.0,27.0,0.6538461538461539,45.0,34.0,0.569620253164557,0.63,1.28,1
10908,2019-06-26,CHW,BOS,CHW,7.0,8.0,15.0,44.0,37.0,0.5432098765432098,36.0,41.0,0.4675324675324675,1.1,0.33,1
10906,2019-06-26,ATL,CHC,ATL,3.0,5.0,8.0,43.0,36.0,0.5443037974683544,47.0,33.0,0.5875,1.49,1.23,1
10919,2019-06-27,ARI,SF,ARI,1.0,5.0,6.0,34.0,45.0,0.4303797468354431,41.0,41.0,0.5,0.16,0.74,1
10921,2019-06-27,NYM,PHI,PHI,6.0,3.0,9.0,42.0,38.0,0.525,37.0,44.0,0.4567901234567901,1.29,0.52,1
10923,2019-06-27,TB,MIN,TB,2.0,5.0,7.0,52.0,27.0,0.6582278481012658,45.0,35.0,0.5625,0.61,1.24,1
10924,2019-06-27,SEA,MIL,MIL,4.0,2.0,6.0,42.0,38.0,0.525,37.0,47.0,0.4404761904761905,1.4,0.1,1
10925,2019-06-27,WSH,MIA,WSH,5.0,8.0,13.0,30.0,48.0,0.38461538461538464,39.0,40.0,0.4936708860759494,0.05,0.86,1
10926,2019-06-27,LAD,COL,LAD,8.0,12.0,20.0,42.0,38.0,0.525,55.0,27.0,0.6707317073170732,1.09,0.5,1
10927,2019-06-27,TEX,DET,TEX,1.0,3.0,4.0,26.0,50.0,0.34210526315789475,44.0,36.0,0.55,0.0,1.19,1
10928,2019-06-27,OAK,LAA,LAA,8.0,3.0,11.0,41.0,40.0,0.5061728395061729,44.0,38.0,0.5365853658536586,0.81,1.19,1
10922,2019-06-27,ATL,CHC,CHC,9.0,7.0,16.0,43.0,37.0,0.5375,48.0,33.0,0.5925925925925926,1.52,1.2,1
10920,2019-06-27,PIT,HOU,PIT,0.0,10.0,10.0,50.0,31.0,0.6172839506172839,37.0,41.0,0.4743589743589744,1.19,0.78,1
10942,2019-06-28,CLE,BAL,BAL,13.0,0.0,13.0,22.0,58.0,0.275,44.0,36.0,0.55,0.0,1.11,1
10941,2019-06-28,ATL,NYM,ATL,2.0,6.0,8.0,37.0,45.0,0.451219512195122,48.0,34.0,0.5853658536585366,0.46,1.31,1
10940,2019-06-28,CHC,CIN,CIN,6.0,3.0,9.0,36.0,42.0,0.4615384615384616,44.0,37.0,0.5432098765432098,0.68,1.58,1
10939,2019-06-28,KC,TOR,TOR,6.0,2.0,8.0,29.0,52.0,0.3580246913580247,28.0,53.0,0.34567901234567894,0.0,0.0,1
10938,2019-06-28,PIT,MIL,PIT,2.0,3.0,5.0,43.0,38.0,0.5308641975308642,38.0,41.0,0.4810126582278481,1.59,1.01,1
10936,2019-06-28,STL,SD,SD,3.0,1.0,4.0,40.0,40.0,0.5,40.0,39.0,0.5063291139240507,0.73,1.17,1
10935,2019-06-28,MIN,CHW,CHW,6.0,4.0,10.0,37.0,41.0,0.4743589743589744,52.0,28.0,0.65,0.39,0.72,1
10937,2019-06-28,SEA,HOU,HOU,2.0,1.0,3.0,50.0,32.0,0.6097560975609756,37.0,48.0,0.4352941176470588,1.27,0.09,1
10933,2019-06-28,ARI,SF,SF,6.0,3.0,9.0,34.0,46.0,0.425,42.0,41.0,0.5060240963855421,0.13,0.76,1
10932,2019-06-28,PHI,MIA,MIA,6.0,2.0,8.0,30.0,49.0,0.37974683544303794,43.0,38.0,0.5308641975308642,0.03,1.28,1
10931,2019-06-28,WSH,DET,WSH,1.0,3.0,4.0,26.0,51.0,0.3376623376623377,40.0,40.0,0.5,0.0,0.94,1
10930,2019-06-28,OAK,LAA,OAK,2.0,7.0,9.0,42.0,40.0,0.5121951219512195,44.0,39.0,0.5301204819277109,0.88,1.11,1
10929,2019-06-28,TEX,TB,TEX,0.0,5.0,5.0,46.0,35.0,0.5679012345679012,45.0,36.0,0.5555555555555556,1.39,1.42,1
10934,2019-06-28,LAD,COL,COL,13.0,9.0,22.0,42.0,39.0,0.5185185185185185,56.0,27.0,0.6746987951807228,0.96,0.42,1
10951,2019-06-29,WSH,DET,DET,7.0,5.0,12.0,26.0,52.0,0.3333333333333333,41.0,40.0,0.5061728395061729,0.0,1.0,1
10954,2019-06-29,ATL,NYM,ATL,4.0,5.0,9.0,37.0,46.0,0.4457831325301205,49.0,34.0,0.5903614457831325,0.36,1.26,1
10955,2019-06-29,CHC,CIN,CHC,0.0,6.0,6.0,37.0,42.0,0.4683544303797468,44.0,38.0,0.5365853658536586,0.82,1.63,1
10956,2019-06-29,TEX,TB,TB,5.0,2.0,7.0,46.0,36.0,0.5609756097560976,46.0,36.0,0.5609756097560976,1.37,1.43,1
10957,2019-06-29,OAK,LAA,OAK,0.0,4.0,4.0,42.0,41.0,0.5060240963855421,45.0,39.0,0.5357142857142857,0.74,1.15,1
10950,2019-06-29,STL,SD,SD,12.0,2.0,14.0,41.0,40.0,0.5061728395061729,40.0,40.0,0.5,0.8,1.09,1
10949,2019-06-29,LAD,COL,COL,5.0,3.0,8.0,43.0,39.0,0.5243902439024389,56.0,28.0,0.6666666666666666,1.04,0.5,1
10947,2019-06-29,MIN,CHW,MIN,3.0,10.0,13.0,38.0,41.0,0.4810126582278481,52.0,29.0,0.6419753086419753,0.45,0.77,1
10946,2019-06-29,PHI,MIA,MIA,9.0,6.0,15.0,31.0,49.0,0.3875,43.0,39.0,0.5243902439024389,0.04,1.22,1
10945,2019-06-29,PIT,MIL,MIL,3.0,1.0,4.0,43.0,39.0,0.5243902439024389,39.0,41.0,0.4875,1.61,1.18,1
10944,2019-06-29,SEA,HOU,HOU,6.0,5.0,11.0,51.0,32.0,0.6144578313253012,37.0,49.0,0.4302325581395349,1.31,0.07,1
10943,2019-06-29,KC,TOR,TOR,7.0,5.0,12.0,30.0,52.0,0.36585365853658536,28.0,54.0,0.3414634146341464,0.01,0.0,1
10953,2019-06-29,ARI,SF,ARI,3.0,4.0,7.0,35.0,46.0,0.4320987654320987,42.0,42.0,0.5,0.15,0.72,1
10948,2019-06-29,NYY,BOS,NYY,13.0,17.0,30.0,44.0,38.0,0.5365853658536586,52.0,28.0,0.65,1.21,1.15,1
10952,2019-06-29,CLE,BAL,BAL,13.0,0.0,13.0,23.0,58.0,0.2839506172839506,44.0,37.0,0.5432098765432098,0.0,1.08,1
10967,2019-06-30,CLE,BAL,CLE,0.0,2.0,2.0,24.0,58.0,0.2926829268292683,44.0,38.0,0.5365853658536586,0.0,0.98,1
10959,2019-06-30,NYY,BOS,NYY,8.0,12.0,20.0,44.0,39.0,0.5301204819277109,53.0,28.0,0.654320987654321,1.07,1.0,1
10972,2019-06-30,STL,SD,STL,3.0,5.0,8.0,42.0,40.0,0.5121951219512195,40.0,41.0,0.4938271604938271,0.82,0.99,1
10971,2019-06-30,SEA,HOU,HOU,6.0,1.0,7.0,52.0,32.0,0.6190476190476191,37.0,50.0,0.4252873563218391,1.16,0.05,1
10970,2019-06-30,ARI,SF,SF,10.0,4.0,14.0,35.0,47.0,0.4268292682926829,43.0,42.0,0.5058823529411764,0.11,0.77,1
10969,2019-06-30,OAK,LAA,OAK,3.0,12.0,15.0,42.0,42.0,0.5,46.0,39.0,0.5411764705882353,0.66,1.24,1
10968,2019-06-30,TEX,TB,TB,6.0,2.0,8.0,47.0,36.0,0.5662650602409639,46.0,37.0,0.5542168674698795,1.36,1.37,1
10965,2019-06-30,KC,TOR,KC,6.0,7.0,13.0,31.0,52.0,0.3734939759036144,28.0,55.0,0.3373493975903614,0.0,0.0,1
10966,2019-06-30,ATL,NYM,NYM,8.0,5.0,13.0,37.0,47.0,0.4404761904761905,50.0,34.0,0.5952380952380952,0.28,1.1,1
10963,2019-06-30,WSH,DET,WSH,1.0,2.0,3.0,27.0,52.0,0.34177215189873417,41.0,41.0,0.5,0.0,0.88,1
10962,2019-06-30,MIN,CHW,CHW,4.0,3.0,7.0,38.0,42.0,0.475,53.0,29.0,0.6463414634146342,0.36,0.67,1
10961,2019-06-30,LAD,COL,LAD,5.0,10.0,15.0,44.0,39.0,0.5301204819277109,56.0,29.0,0.6588235294117647,1.11,0.59,1
10960,2019-06-30,CHC,CIN,CIN,8.0,6.0,14.0,37.0,43.0,0.4625,45.0,38.0,0.5421686746987951,0.69,1.65,1
10964,2019-06-30,PIT,MIL,MIL,2.0,1.0,3.0,44.0,39.0,0.5301204819277109,39.0,42.0,0.4814814814814815,1.61,1.04,1
10958,2019-06-30,PHI,MIA,PHI,6.0,13.0,19.0,32.0,49.0,0.3950617283950617,43.0,40.0,0.5180722891566265,0.04,1.11,1
10975,2019-07-01,KC,TOR,TOR,11.0,4.0,15.0,31.0,53.0,0.3690476190476191,29.0,55.0,0.34523809523809523,0.0,0.0,1
10976,2019-07-01,BAL,TB,TB,6.0,3.0,9.0,48.0,36.0,0.5714285714285714,24.0,59.0,0.2891566265060241,1.2,0.0,1
10977,2019-07-01,MIL,CIN,MIL,6.0,8.0,14.0,38.0,43.0,0.4691358024691358,45.0,39.0,0.5357142857142857,0.77,1.65,1
10974,2019-07-01,SF,SD,SF,2.0,13.0,15.0,42.0,41.0,0.5060240963855421,36.0,47.0,0.43373493975903615,0.73,0.14,1
10973,2019-07-01,CHC,PIT,PIT,18.0,5.0,23.0,39.0,43.0,0.475609756097561,45.0,39.0,0.5357142857142857,0.9,1.65,1
10982,2019-07-02,BAL,TB,TB,6.0,3.0,9.0,49.0,36.0,0.5764705882352941,24.0,60.0,0.2857142857142857,1.25,0.0,1
10981,2019-07-02,STL,SEA,SEA,5.0,4.0,9.0,37.0,51.0,0.4204545454545455,41.0,41.0,0.5,0.03,1.06,1
10978,2019-07-02,MIA,WSH,WSH,3.0,2.0,5.0,42.0,41.0,0.5060240963855421,32.0,50.0,0.3902439024390244,1.0,0.04,1
10979,2019-07-02,LAA,TEX,LAA,4.0,9.0,13.0,46.0,38.0,0.5476190476190477,42.0,43.0,0.4941176470588236,1.24,0.55,1
10983,2019-07-02,NYY,NYM,NYM,4.0,2.0,6.0,38.0,47.0,0.4470588235294118,54.0,28.0,0.6585365853658537,0.29,0.79,1
10984,2019-07-02,SF,SD,SF,4.0,10.0,14.0,42.0,42.0,0.5,37.0,47.0,0.4404761904761905,0.66,0.19,1
10985,2019-07-02,ARI,LAD,LAD,5.0,4.0,9.0,57.0,29.0,0.6627906976744186,43.0,43.0,0.5,0.44,0.79,1
10986,2019-07-02,CHC,PIT,PIT,5.0,1.0,6.0,40.0,43.0,0.4819277108433735,45.0,40.0,0.5294117647058824,1.02,1.62,1
10987,2019-07-02,MIL,CIN,CIN,5.0,4.0,9.0,38.0,44.0,0.4634146341463415,46.0,39.0,0.5411764705882353,0.66,1.65,1
10988,2019-07-02,CLE,KC,CLE,5.0,9.0,14.0,29.0,56.0,0.3411764705882353,45.0,38.0,0.5421686746987951,0.0,1.06,1
10989,2019-07-02,HOU,COL,HOU,8.0,9.0,17.0,44.0,40.0,0.5238095238095238,53.0,32.0,0.6235294117647059,0.94,1.08,1
10990,2019-07-02,PHI,ATL,PHI,0.0,2.0,2.0,50.0,35.0,0.5882352941176471,44.0,40.0,0.5238095238095238,1.55,1.63,1
10991,2019-07-02,BOS,TOR,BOS,6.0,10.0,16.0,32.0,53.0,0.3764705882352941,44.0,40.0,0.5238095238095238,0.0,0.77,1
10980,2019-07-02,MIN,OAK,OAK,8.0,6.0,14.0,47.0,39.0,0.5465116279069767,53.0,30.0,0.6385542168674698,1.2,0.74,1
11005,2019-07-03,DET,CHW,CHW,7.0,5.0,12.0,39.0,42.0,0.4814814814814815,27.0,53.0,0.3375,0.35,0.0,2
11005,2019-07-03,DET,CHW,CHW,7.0,5.0,12.0,39.0,42.0,0.4814814814814815,27.0,53.0,0.3375,0.35,0.0,1
11006,2019-07-03,CHC,PIT,PIT,6.0,5.0,11.0,41.0,43.0,0.4880952380952381,45.0,41.0,0.5232558139534884,1.15,1.64,1
11007,2019-07-03,LAA,TEX,LAA,2.0,6.0,8.0,46.0,39.0,0.5411764705882353,43.0,43.0,0.5,1.09,0.56,1
11002,2019-07-03,DET,CHW,CHW,9.0,6.0,15.0,40.0,42.0,0.4878048780487805,27.0,54.0,0.3333333333333333,0.39,0.0,1
11001,2019-07-03,MIL,CIN,CIN,3.0,0.0,3.0,39.0,44.0,0.4698795180722892,46.0,40.0,0.5348837209302325,0.8,1.69,1
11000,2019-07-03,NYY,NYM,NYY,1.0,5.0,6.0,39.0,47.0,0.4534883720930232,54.0,29.0,0.6506024096385542,0.32,0.93,1
10999,2019-07-03,MIN,OAK,MIN,3.0,4.0,7.0,48.0,39.0,0.5517241379310345,53.0,31.0,0.6309523809523809,1.21,0.83,1
11003,2019-07-03,SF,SD,SF,5.0,7.0,12.0,42.0,43.0,0.4941176470588236,38.0,47.0,0.4470588235294118,0.6,0.22,1
10997,2019-07-03,BOS,TOR,TOR,6.0,3.0,9.0,32.0,54.0,0.372093023255814,45.0,40.0,0.5294117647058824,0.0,0.83,1
10992,2019-07-03,MIA,WSH,WSH,3.0,1.0,4.0,43.0,41.0,0.5119047619047619,32.0,51.0,0.3855421686746988,1.1,0.02,1
10998,2019-07-03,PHI,ATL,ATL,9.0,2.0,11.0,50.0,36.0,0.5813953488372093,45.0,40.0,0.5294117647058824,1.71,1.75,1
10993,2019-07-03,BAL,TB,BAL,6.0,9.0,15.0,50.0,36.0,0.5813953488372093,24.0,61.0,0.2823529411764706,1.28,0.0,1
11004,2019-07-03,STL,SEA,STL,2.0,5.0,7.0,38.0,51.0,0.42696629213483145,41.0,42.0,0.4939759036144578,0.04,1.01,1
10994,2019-07-03,CLE,KC,CLE,0.0,4.0,4.0,29.0,57.0,0.3372093023255814,46.0,38.0,0.5476190476190477,0.0,1.12,1
10995,2019-07-03,ARI,LAD,LAD,5.0,4.0,9.0,58.0,29.0,0.6666666666666666,43.0,44.0,0.4942528735632184,0.33,0.71,1
10996,2019-07-03,HOU,COL,HOU,2.0,4.0,6.0,44.0,41.0,0.5176470588235295,54.0,32.0,0.627906976744186,0.87,1.04,1
11008,2019-07-04,SD,LAD,LAD,5.0,1.0,6.0,59.0,29.0,0.6704545454545454,42.0,44.0,0.4883720930232558,0.25,0.56,1
11009,2019-07-04,NYY,TB,NYY,4.0,8.0,12.0,50.0,37.0,0.5747126436781609,55.0,29.0,0.6547619047619048,1.64,1.18,1
11011,2019-07-04,BOS,TOR,BOS,7.0,8.0,15.0,33.0,54.0,0.3793103448275862,45.0,41.0,0.5232558139534884,0.0,0.72,1
11012,2019-07-04,CHC,PIT,CHC,3.0,11.0,14.0,42.0,43.0,0.4941176470588236,45.0,42.0,0.5172413793103449,1.3,1.59,1
11013,2019-07-04,MIL,CIN,CIN,1.0,0.0,1.0,40.0,44.0,0.4761904761904762,46.0,41.0,0.5287356321839081,0.91,1.67,1
11014,2019-07-04,MIA,WSH,WSH,5.0,2.0,7.0,44.0,41.0,0.5176470588235295,32.0,52.0,0.3809523809523809,1.19,0.02,1
11015,2019-07-04,CLE,KC,CLE,4.0,8.0,12.0,29.0,58.0,0.3333333333333333,47.0,38.0,0.5529411764705883,0.0,1.17,1
11016,2019-07-04,LAA,TEX,TEX,9.0,3.0,12.0,46.0,40.0,0.5348837209302325,44.0,43.0,0.5057471264367817,1.02,0.65,1
11017,2019-07-04,PHI,ATL,ATL,12.0,6.0,18.0,51.0,36.0,0.5862068965517241,45.0,41.0,0.5232558139534884,1.54,1.62,1
11010,2019-07-04,STL,SEA,STL,4.0,5.0,9.0,38.0,52.0,0.4222222222222222,42.0,42.0,0.5,0.02,1.12,1
11018,2019-07-04,MIN,OAK,OAK,7.0,2.0,9.0,48.0,40.0,0.5454545454545454,54.0,31.0,0.6352941176470588,1.13,0.8,1
11019,2019-07-04,DET,CHW,DET,5.0,11.0,16.0,41.0,42.0,0.4939759036144578,27.0,55.0,0.32926829268292684,0.43,0.0,1
11020,2019-07-05,BOS,DET,BOS,6.0,9.0,15.0,28.0,55.0,0.3373493975903614,46.0,41.0,0.5287356321839081,0.0,0.81,1
11021,2019-07-05,MIL,PIT,MIL,6.0,7.0,13.0,42.0,44.0,0.4883720930232558,46.0,42.0,0.5227272727272727,1.2,1.68,1
11022,2019-07-05,KC,WSH,KC,4.0,7.0,11.0,45.0,41.0,0.5232558139534884,29.0,59.0,0.3295454545454545,1.18,0.0,1
11023,2019-07-05,TEX,MIN,MIN,15.0,6.0,21.0,54.0,32.0,0.627906976744186,47.0,40.0,0.5402298850574713,0.93,1.04,1
11024,2019-07-05,STL,SF,STL,4.0,9.0,13.0,39.0,47.0,0.4534883720930232,43.0,42.0,0.5058823529411764,0.25,1.25,1
11026,2019-07-05,NYY,TB,NYY,4.0,8.0,12.0,50.0,38.0,0.5681818181818182,56.0,29.0,0.6588235294117647,1.53,1.01,1
11027,2019-07-05,PHI,NYM,PHI,2.0,7.0,9.0,39.0,48.0,0.4482758620689655,45.0,42.0,0.5172413793103449,0.31,1.17,1
11028,2019-07-05,LAA,HOU,LAA,4.0,5.0,9.0,55.0,32.0,0.632183908045977,44.0,44.0,0.5,1.05,0.57,1
11029,2019-07-05,SD,LAD,SD,2.0,3.0,5.0,60.0,29.0,0.6741573033707865,42.0,45.0,0.4827586206896552,0.2,0.5,1
11030,2019-07-05,BAL,TOR,BAL,1.0,4.0,5.0,33.0,55.0,0.375,25.0,61.0,0.2906976744186047,0.0,0.0,1
11031,2019-07-05,OAK,SEA,OAK,2.0,5.0,7.0,38.0,53.0,0.4175824175824176,49.0,40.0,0.5505617977528089,0.02,1.16,1
